,product_id,price,pay_later,vnd_cashback,quantity_sold,brand_id,category_id,seller_id,gender_id,sales_id,revenue
16291,208320674,75000,False,0,0,71,2,475,U,16292,0
16292,177554041,64910,False,1737,0,1,2,74,F,16293,0
16293,116114946,59850,False,1602,0,1,2,68,F,16294,0
16294,146947123,105000,True,2811,0,1,2,231,F,16295,0
16295,172099122,70000,False,0,0,1,2,514,U,16296,0
16296,183364013,60000,False,1606,0,1,53,525,F,16297,0
16297,93701308,79000,False,0,0,1,2,45,F,16298,0
16298,100478927,79000,False,2115,3,1,2,2042,F,16299,237000
16299,215727229,50000,False,0,0,1,53,2043,F,16300,0
16300,188902828,70000,False,0,0,1,2,94,U,16301,0
16301,130398024,79000,False,0,0,1,53,940,F,16302,0
16302,152803571,54000,False,0,0,1,2,2017,U,16303,0
16303,108212537,59000,False,0,3,1,53,101,U,16304,177000
16304,138318239,80000,False,0,2,1,53,2044,U,16305,160000
16305,152803667,51000,False,0,1,1,2,2017,U,16306,51000
16306,136940104,60000,False,0,2,1,2,25,U,16307,120000
16307,207206730,70000,False,0,0,1,53,1634,U,16308,0
16308,152015274,55000,False,0,0,1,2,2035,U,16309,0
16309,143642739,75000,False,0,0,1,2,1295,U,16310,0
16310,187642886,48000,False,0,1,1,2,154,U,16311,48000
16311,116844334,71250,False,1907,0,1,2,68,F,16312,0
16312,145106026,71250,False,1907,0,1,2,68,F,16313,0
16313,145700004,43000,False,0,0,1,2,154,U,16314,0
16314,86561311,78000,False,0,5,1,2,404,F,16315,390000
16315,123780031,69000,False,0,0,1,2,2027,U,16316,0
16316,161533277,73500,False,0,0,1,53,1064,U,16317,0
16317,187769002,79000,False,2115,0,1,53,883,U,16318,0
16318,164287436,80000,False,0,0,1,53,215,U,16319,0
16319,161533190,65000,False,0,0,1,53,1064,U,16320,0
16320,170241660,60000,False,0,0,1,2,320,U,16321,0
16321,113499862,65980,False,0,5,1,53,180,U,16322,329900
16322,44663799,75000,False,0,0,1,2,2045,U,16323,0
16323,171668670,65000,False,0,5,488,53,2046,U,16324,325000
16324,143839041,78000,False,0,0,1,53,296,U,16325,0
16325,84208453,59850,False,1602,4,1,53,68,F,16326,239400
16326,241892138,57999,False,0,0,1,53,1847,F,16327,0
16327,168794802,78000,False,0,4,1,2,186,U,16328,312000
16328,188902895,60000,False,0,1,1,2,94,U,16329,60000
16329,123781457,65400,False,0,0,1,2,2027,U,16330,0
16330,170946088,66000,False,0,0,1,2,399,U,16331,0
16331,116298876,64400,False,1724,0,14,53,49,F,16332,0
16332,197171820,56050,False,1500,0,1,53,2047,F,16333,0
16333,95968858,76700,False,0,0,1,2,2048,U,16334,0
16334,116297791,70900,False,1898,0,14,53,49,U,16335,0
16335,146950924,86000,False,2302,0,1,2,231,F,16336,0
16336,89058645,75000,False,2007,0,1,2,90,F,16337,0
16337,108253759,79000,False,0,0,1,2,11,F,16338,0
16338,125099869,69000,False,0,0,1,2,226,U,16339,0
16339,177556988,59000,False,1579,0,1,2,74,F,16340,0
16340,43694926,51500,False,1378,0,438,2,49,F,16341,0
16341,122183194,78000,False,0,0,1,2,2049,U,16342,0
16342,177602635,65010,False,1740,0,1,2,74,F,16343,0
16343,145111623,55000,False,1472,0,1,2,68,F,16344,0
16344,117829050,69000,False,0,0,1,2,26,U,16345,0
16345,141473974,55000,False,0,1,1,2,56,U,16346,55000
16346,177602569,52140,False,1395,0,1,2,74,U,16347,0
16347,43694531,62500,False,1673,0,438,2,49,U,16348,0
16348,116114973,71250,False,1907,0,1,2,68,F,16349,0
16349,173241061,62500,False,1673,0,1,2,49,F,16350,0
16350,145110461,71250,False,1907,0,1,2,68,F,16351,0
16351,177554023,58740,False,1572,0,1,2,74,F,16352,0
16352,177602692,65340,False,1749,0,1,2,74,F,16353,0
16353,166335964,75000,False,0,0,1,2,2050,U,16354,0
16354,161560563,71250,False,1907,0,1,2,68,F,16355,0
16355,170639185,79000,False,0,0,1,2,316,U,16356,0
16356,164848953,70000,False,0,0,1,2,2051,U,16357,0
16357,145113938,59850,False,1602,0,1,2,68,F,16358,0
16358,145102952,61900,False,1657,0,1,2,68,F,16359,0
16359,89933325,62500,False,1673,0,1,2,49,F,16360,0
16360,247379486,69000,False,1847,0,1,2,1437,F,16361,0
16361,197499860,79000,False,0,0,1,53,979,U,16362,0
16362,209585950,79000,False,2115,0,1,53,883,U,16363,0
16363,247745901,51408,False,0,0,1,2,2052,F,16364,0
16364,247745697,69360,False,0,0,1,2,2052,F,16365,0
16365,161561109,71250,False,1907,0,1,2,68,F,16366,0
16366,260800374,77000,False,2061,0,1,2,1937,F,16367,0
16367,259480581,68000,False,0,0,1,2,653,F,16368,0
16368,145112681,71250,False,1907,0,1,2,68,F,16369,0
16369,161562380,71250,False,1907,0,1,2,68,U,16370,0
16370,89058102,70000,False,1874,0,1,2,90,F,16371,0
16371,251023486,65000,False,0,0,1,2,100,U,16372,0
16372,124208321,15000,False,0,4,215,52,237,U,16373,60000
16373,74463160,15000,False,0,169,8,52,53,U,16374,2535000
16374,136940154,15000,False,0,42,1,2,25,U,16375,630000
16375,137156196,11000,False,0,13,1,2,2053,U,16376,143000
16376,136940089,12000,False,0,15,1,2,25,U,16377,180000
16377,215139802,11000,False,0,1,1,52,2054,F,16378,11000
16378,136940097,15000,False,0,0,1,2,25,U,16379,0
16379,136940074,15000,False,0,1,1,2,25,U,16380,15000
16380,136940205,15000,False,0,2,1,2,25,U,16381,30000
16381,200016858,10000,False,0,0,1,2,2055,F,16382,0
16382,179731424,14250,False,0,0,1,52,1,F,16383,0
16383,136940013,15000,False,0,1,1,2,25,U,16384,15000
16384,136940145,15000,False,0,1,1,2,25,F,16385,15000
16385,80060566,10000,False,0,0,1,52,2056,U,16386,0
16386,15467577,10000,False,0,0,1,3,929,U,16387,0
16387,124208312,15000,False,0,1,215,52,237,U,16388,15000
16388,80353144,10000,False,0,0,1,52,2056,U,16389,0
16389,73611673,12000,False,0,2,1,52,17,F,16390,24000
16390,136940110,15000,False,0,2,1,2,25,U,16391,30000
16391,136940240,15000,False,0,2,1,2,25,U,16392,30000
16392,109853661,12900,False,0,0,1,2,1076,U,16393,0
16393,107326791,15000,False,0,1,1,52,101,F,16394,15000
16394,196573813,33000,False,0,4,1,52,524,F,16395,132000
16395,128291817,30000,False,808,2,1,2,28,U,16396,60000
16396,146944815,27000,False,727,13,1,2,231,F,16397,351000
16397,110033597,20000,False,0,5,1,2,2057,F,16398,100000
16398,75315857,29000,False,0,110,8,52,53,U,16399,3190000
16399,136939996,25000,False,0,15,1,2,25,U,16400,375000
16400,62997685,30000,False,0,14,1,3,2058,U,16401,420000
16401,160368986,28000,False,0,0,1,2,2059,F,16402,0
16402,136940052,30000,False,0,1,1,2,25,U,16403,30000
16403,62995536,30000,False,0,19,1,3,2058,U,16404,570000
16404,6784349,67999,False,0,36,1,3,24,F,16405,2447964
16405,59173695,23800,False,641,0,1,3,2030,F,16406,0
16406,113885846,19000,False,0,6,1,52,19,F,16407,114000
16407,104183884,31000,False,0,0,1,52,297,F,16408,0
16408,136940047,30000,False,0,15,1,2,25,M,16409,450000
16409,136940156,30000,False,0,1,1,2,25,U,16410,30000
16410,136939982,30000,False,0,0,1,2,25,U,16411,0
16411,198227791,20000,False,0,0,1,52,1059,U,16412,0
16412,41074557,37000,False,0,1,1,3,297,F,16413,37000
16413,93353336,19000,False,0,0,1,52,52,U,16414,0
16414,157146729,30000,False,0,1,1,52,2060,U,16415,30000
16415,104198481,29000,False,0,10,1,52,19,F,16416,290000
16416,20502457,19000,False,0,4,279,3,8,F,16417,76000
16417,64266412,25000,False,0,7,1,3,17,F,16418,175000
16418,200016911,30000,False,0,0,1,2,2055,F,16419,0
16419,17593095,19000,False,0,10,1,2,367,U,16420,190000
16420,190699175,26125,False,0,0,1,2,2057,F,16421,0
16421,133832410,29000,False,0,1,1,2,2059,F,16422,29000
16422,52252996,29000,False,0,1,1,3,367,U,16423,29000
16423,157601350,17000,False,0,30,1,2,2061,M,16424,510000
16424,14660367,29000,False,781,0,1,3,62,F,16425,0
16425,144340837,25000,False,0,0,1,2,2018,U,16426,0
16426,160419519,19000,False,0,0,1,52,1978,F,16427,0
16427,84871277,28000,False,0,0,1,52,27,F,16428,0
16428,204411931,20000,False,0,0,1,52,2062,U,16429,0
16429,170986820,30000,False,0,0,1,2,241,F,16430,0
16430,193650044,16200,False,0,0,1,2,1057,U,16431,0
16431,247906615,27000,False,0,0,1,2,2063,U,16432,0
16432,248541267,23750,False,0,0,1,52,163,F,16433,0
16433,212562514,24761,False,0,0,1,2,2064,U,16434,0
16434,247402971,25000,False,0,0,1,2,144,F,16435,0
16435,254089436,25000,False,0,0,1,2,421,F,16436,0
16436,257767340,25000,False,0,0,1,2,1123,U,16437,0
16437,241804287,49000,False,0,17,162,52,588,F,16438,833000
16438,113572629,39000,False,0,5,1,52,376,F,16439,195000
16439,199632575,41600,False,0,3,1,2,1313,F,16440,124800
16440,68072659,49500,False,0,63,1,3,8,F,16441,3118500
16441,203386922,39000,False,0,3,1,52,19,F,16442,117000
16442,133830695,33000,False,0,3,1,2,2059,F,16443,99000
16443,196832311,39000,False,0,0,1,52,1162,F,16444,0
16444,56531143,35000,False,0,192,1,3,17,F,16445,6720000
16445,108155091,50000,False,0,0,1,52,297,F,16446,0
16446,191778220,32000,False,862,2,1,52,2065,F,16447,64000
16447,177557801,36960,False,996,0,1,2,74,F,16448,0
16448,14421908,44999,False,0,42,1,2,24,U,16449,1889958
16449,201652785,39000,False,0,1,1,52,1162,F,16450,39000
16450,190589367,32000,False,862,3,1,52,2065,F,16451,96000
16451,22868711,42900,False,0,8,1,3,8,U,16452,343200
16452,177564294,40451,False,1090,0,1,2,74,F,16453,0
16453,206108182,39000,False,1051,0,1,2,231,F,16454,0
16454,110193396,35000,False,0,0,1,52,17,F,16455,0
16455,56431998,35000,False,943,0,1,3,28,F,16456,0
16456,102862717,45000,False,0,0,1,2,3,F,16457,0
16457,136940063,40000,False,0,1,1,2,25,U,16458,40000
16458,162149661,45000,False,0,0,1,2,1133,U,16459,0
16459,170653830,39000,False,0,0,1,2,46,U,16460,0
16460,56214698,55440,False,0,4,1,3,8,F,16461,221760
16461,136940117,40000,False,0,10,1,52,25,U,16462,400000
16462,170651113,40000,False,0,0,1,2,46,U,16463,0
16463,144708508,47500,False,1280,0,1,2,68,F,16464,0
16464,95125514,49500,False,0,1,1,52,8,F,16465,49500
16465,189179513,39000,False,0,0,1,52,19,F,16466,0
16466,196832330,39000,False,0,1,1,52,1162,F,16467,39000
16467,141899856,49000,False,0,2,1,2,417,U,16468,98000
16468,221253158,49000,False,1321,0,1,2,205,F,16469,0
16469,133832720,35000,False,0,1,1,2,2059,F,16470,35000
16470,81453281,49000,False,1321,0,1,2,777,U,16471,0
16471,109450023,37000,False,0,0,1,52,376,F,16472,0
16472,109285761,31000,False,0,5,1,2,297,F,16473,155000
16473,103533624,19000,False,0,7,1,52,19,F,16474,133000
16474,170653820,49000,False,0,0,1,2,46,U,16475,0
16475,25919669,50000,False,0,0,1,2,24,U,16476,0
16476,13303949,37000,False,0,0,1,3,297,F,16477,0
16477,206108347,49000,False,1321,0,1,2,231,F,16478,0
16478,201652693,39000,False,0,0,1,52,1162,F,16479,0
16479,35524804,50000,False,0,0,1,3,297,F,16480,0
16480,177603432,38280,False,1032,0,1,2,74,F,16481,0
16481,36524890,50000,False,0,10,11,2,24,U,16482,500000
16482,172192054,39000,False,1051,0,1,2,73,F,16483,0
16483,208431816,35000,False,0,0,1,52,19,F,16484,0
16484,36524881,43999,False,0,17,11,2,24,U,16485,747983
16485,97644763,49500,False,0,3,1,52,8,F,16486,148500
16486,128822660,33790,False,0,0,281,2,2066,F,16487,0
16487,12228656,49000,False,0,0,1,3,629,F,16488,0
16488,172191918,87000,False,2345,0,1,2,73,M,16489,0
16489,112098172,48000,False,1294,0,1,2,68,F,16490,0
16490,64386723,40000,False,0,1,1,3,2058,F,16491,40000
16491,136355257,35000,False,0,1,1,2,327,U,16492,35000
16492,170650469,48300,False,0,1,1,2,46,U,16493,48300
16493,158004168,35000,False,0,2,1,52,2067,U,16494,70000
16494,133831942,32000,False,0,0,1,2,2059,F,16495,0
16495,200016910,32000,False,0,0,1,2,2055,F,16496,0
16496,98074430,49500,False,0,2,1,52,8,F,16497,99000
16497,22021214,37000,False,0,0,1,3,297,F,16498,0
16498,36044697,35000,False,0,1,1,3,2068,U,16499,35000
16499,206107752,39000,False,1051,0,1,2,231,F,16500,0
16500,112461892,44000,False,1186,0,1,2,68,F,16501,0
16501,212478587,39000,False,0,4,1,52,1162,F,16502,156000
16502,2794971,39000,False,0,7,1,3,1846,U,16503,273000
16503,109286071,37000,False,0,0,1,2,297,F,16504,0
16504,166551098,33000,False,0,0,1,2,297,U,16505,0
16505,68114264,50000,False,1348,2,1,3,376,F,16506,100000
16506,68072499,49500,False,0,6,1,3,8,F,16507,297000
16507,59106175,33332,False,0,0,1,3,2069,U,16508,0
16508,146948860,63000,False,1698,0,1,2,231,F,16509,0
16509,53312031,35000,False,0,1,1,3,51,F,16510,35000
16510,103940613,39000,False,0,6,1,52,19,F,16511,234000
16511,175470441,39000,False,0,3,1,52,343,U,16512,117000
16512,203397174,35000,False,0,0,1,52,19,F,16513,0
16513,183375700,49000,False,0,0,1,52,1378,F,16514,0
16514,10094193,39000,False,0,4,1,3,2070,U,16515,156000
16515,81452531,43000,False,1159,0,1,2,777,U,16516,0
16516,133829756,33000,False,0,1,1,2,2059,F,16517,33000
16517,95125583,48400,False,0,0,1,52,8,F,16518,0
16518,213710194,50000,False,0,24,162,52,588,U,16519,1200000
16519,146948714,60000,False,1617,0,1,2,231,F,16520,0
16520,113208834,44650,False,1203,0,14,52,49,F,16521,0
16521,200016882,33000,False,0,1,1,2,2055,F,16522,33000
16522,196832331,39000,False,0,1,1,52,1162,F,16523,39000
16523,80922994,49000,False,1321,0,1,2,62,U,16524,0
16524,177611019,37680,False,1015,0,1,2,74,F,16525,0
16525,167546784,41000,False,0,0,1,2,2071,U,16526,0
16526,50419595,44000,False,0,5,64,3,2072,U,16527,220000
16527,109450004,37000,False,0,0,1,52,297,F,16528,0
16528,177555788,38280,False,1032,0,1,2,74,F,16529,0
16529,175470763,39000,False,0,3,1,52,343,F,16530,117000
16530,175470523,39000,False,0,4,1,52,343,F,16531,156000
16531,13419358,62000,False,0,62,489,2,242,F,16532,3844000
16532,32281709,31000,False,0,0,1,3,297,F,16533,0
16533,146948556,63000,False,1698,1,1,2,231,F,16534,63000
16534,10640279,58300,False,0,1,490,3,8,F,16535,58300
16535,117577039,35000,False,0,0,1,2,2073,U,16536,0
16536,180851345,41000,False,0,0,1,52,69,U,16537,0
16537,48461717,48000,False,1294,2,1,3,777,F,16538,96000
16538,149179288,36000,False,0,1,1,2,82,F,16539,36000
16539,59115796,40000,False,0,11,1,3,2058,F,16540,440000
16540,2406065,36999,False,0,3,1,3,24,F,16541,110997
16541,169005766,50000,False,0,0,28,52,2074,F,16542,0
16542,41226543,37000,False,0,0,1,2,297,F,16543,0
16543,172191889,58000,False,1563,0,1,2,73,M,16544,0
16544,100166130,35000,False,0,1,1,52,20,F,16545,35000
16545,204985228,65000,False,1752,0,1,52,2075,F,16546,0
16546,191328876,35000,False,0,0,1,52,1162,F,16547,0
16547,177592388,40451,False,1090,0,1,2,74,F,16548,0
16548,116844452,46000,False,1240,0,1,2,68,F,16549,0
16549,177556086,67423,False,1817,0,1,2,74,F,16550,0
16550,146945423,63000,False,1698,0,1,2,231,F,16551,0
16551,196759193,39000,False,0,1,1,52,1162,F,16552,39000
16552,170653254,49000,False,0,0,1,2,46,U,16553,0
16553,170650769,49000,False,0,0,1,2,46,F,16554,0
16554,138904176,45000,False,0,0,1,2,134,F,16555,0
16555,170126853,50000,False,0,0,1,52,779,U,16556,0
16556,122315228,40000,False,0,0,10,2,57,M,16557,0
16557,53258344,35000,False,0,0,1,3,51,F,16558,0
16558,177611125,38940,False,1049,0,1,2,74,F,16559,0
16559,170653590,40000,False,0,0,1,2,46,U,16560,0
16560,177602986,41105,False,1108,0,1,2,74,U,16561,0
16561,68072621,51700,False,0,1,1,3,8,F,16562,51700
16562,10350379,34000,False,0,2,1,3,59,F,16563,68000
16563,144342804,38000,False,0,0,1,2,2018,U,16564,0
16564,230242870,37999,False,1024,0,1,2,2076,U,16565,0
16565,257846471,49000,False,0,0,491,52,294,U,16566,0
16566,253127218,49000,False,0,0,1,52,19,F,16567,0
16567,253296713,36000,False,0,0,1,2,10,U,16568,0
16568,144703023,47500,False,1280,0,1,2,68,F,16569,0
16569,144701792,38000,False,1024,0,1,2,68,U,16570,0
16570,247805959,49000,False,0,0,1,52,230,F,16571,0
16571,170649980,49000,False,0,0,1,2,46,U,16572,0
16572,177557978,41152,False,1109,0,1,2,74,F,16573,0
16573,177557999,38940,False,1049,0,1,2,74,F,16574,0
16574,170653298,39000,False,0,0,1,2,46,F,16575,0
16575,177603404,84494,False,2278,0,1,2,74,U,16576,0
16576,248707367,37999,False,0,0,1,52,224,F,16577,0
16577,161566227,47500,False,1280,0,1,2,68,F,16578,0
16578,161561816,47500,False,1280,0,1,2,68,F,16579,0
16579,145108703,47500,False,1280,0,1,2,68,U,16580,0
16580,170651472,49000,False,0,0,1,2,46,U,16581,0
16581,170652044,49000,False,0,0,1,2,46,U,16582,0
16582,170650675,49000,False,0,0,1,2,46,F,16583,0
16583,200016891,32000,False,0,0,1,2,2055,F,16584,0
16584,225175179,49000,False,0,0,1,52,2077,F,16585,0
16585,173237342,45382,False,1223,0,1,2,49,F,16586,0
16586,164543212,45000,False,0,0,1,2,89,U,16587,0
16587,177558408,35437,False,955,0,1,2,74,M,16588,0
16588,170651077,49000,False,0,0,1,2,46,U,16589,0
16589,177603703,44880,False,1210,0,1,2,74,M,16590,0
16590,170650522,49000,False,0,0,1,2,46,U,16591,0
16591,173853227,40000,False,0,0,1,2,2078,U,16592,0
16592,177602979,41105,False,1108,0,1,2,74,U,16593,0
16593,249534370,35000,False,0,0,1,52,19,F,16594,0
16594,170650840,39000,False,0,0,1,2,46,U,16595,0
16595,144708467,47500,False,1280,0,1,2,68,U,16596,0
16596,172191734,49400,False,1331,0,1,2,73,F,16597,0
16597,249532054,50000,False,0,0,1,2,1162,F,16598,0
16598,247805977,49000,False,0,0,1,52,238,F,16599,0
16599,253348096,36000,False,0,0,1,2,13,U,16600,0
16600,177553255,62860,False,1694,0,1,2,74,F,16601,0
16601,161559859,47500,False,1280,0,1,2,68,F,16602,0
16602,144708842,47500,False,1280,0,1,2,68,F,16603,0
16603,145114237,38000,False,1024,0,1,2,68,U,16604,0
16604,179013224,47432,False,0,0,1,52,8,U,16605,0
16605,258884869,39000,False,0,0,1,2,1162,F,16606,0
16606,170653084,49000,False,0,0,1,2,46,U,16607,0
16607,177602657,41105,False,1108,0,1,2,74,U,16608,0
16608,161253557,39000,False,0,0,1,2,613,U,16609,0
16609,170650132,39000,False,0,0,1,2,46,F,16610,0
16610,170651772,49000,False,0,0,1,2,46,U,16611,0
16611,204388519,35000,False,0,0,1,52,327,U,16612,0
16612,177561258,38854,False,1047,0,1,2,74,F,16613,0
16613,203401075,49000,False,0,0,1,52,19,F,16614,0
16614,177555983,49145,False,1325,0,1,2,74,F,16615,0
16615,208886539,79000,False,0,16,162,52,588,F,16616,1264000
16616,190582559,85000,False,0,106,162,52,588,F,16617,9010000
16617,172377943,65000,False,0,59,162,52,588,F,16618,3835000
16618,38627052,150000,True,0,7,162,3,1331,F,16619,1050000
16619,191287987,85000,False,0,20,162,52,588,F,16620,1700000
16620,146948784,72000,False,1941,5,1,2,231,F,16621,360000
16621,172366798,65000,False,0,59,162,52,588,F,16622,3835000
16622,71177557,60000,False,0,0,1,6,2079,U,16623,0
16623,52519107,76000,False,0,281,1,3,17,F,16624,21356000
16624,76181891,69000,False,0,28,1,52,17,F,16625,1932000
16625,187299026,78000,False,0,0,1,2,1113,U,16626,0
16626,99280866,59000,False,0,17,1,52,17,F,16627,1003000
16627,110140302,77000,False,0,2,281,52,1173,U,16628,154000
16628,183051158,79000,False,0,0,1,52,19,F,16629,0
16629,175195781,59000,False,0,6,1,52,17,F,16630,354000
16630,176824670,80000,False,0,4,1,2,1998,F,16631,320000
16631,54029584,76000,False,0,261,1,3,17,F,16632,19836000
16632,38626940,150000,True,0,14,162,3,1331,F,16633,2100000
16633,197671345,66000,False,0,2,1,52,17,F,16634,132000
16634,196786826,59000,False,0,3,1,52,19,F,16635,177000
16635,145144196,55800,False,1504,0,1,2,68,F,16636,0
16636,99293451,76000,False,0,19,1,52,17,F,16637,1444000
16637,75602226,59400,False,0,0,1,52,8,F,16638,0
16638,146944925,86000,False,2318,0,1,2,231,F,16639,0
16639,198917006,85000,False,0,7,162,52,588,F,16640,595000
16640,114961677,75000,False,0,0,1,2,2080,F,16641,0
16641,141474260,70000,False,0,1,1,52,56,F,16642,70000
16642,53310714,54000,False,0,2,1,3,51,F,16643,108000
16643,12403407,74499,False,0,45,1,3,24,F,16644,3352455
16644,43987471,60720,False,0,76,3,3,8,F,16645,4614720
16645,10765645,79000,False,0,29,492,3,53,F,16646,2291000
16646,48136526,59000,False,1590,36,45,3,777,F,16647,2124000
16647,146949960,65000,False,1752,3,1,2,231,F,16648,195000
16648,86562074,56000,False,0,15,1,2,404,F,16649,840000
16649,68109855,59000,False,0,18,1,3,17,F,16650,1062000
16650,201652729,59000,False,0,0,1,52,1162,F,16651,0
16651,192412050,59000,False,0,1,1,52,1162,F,16652,59000
16652,141298001,69000,False,0,0,1,52,99,U,16653,0
16653,53979971,76000,False,0,65,1,3,17,F,16654,4940000
16654,185996573,59000,False,0,1,1,52,19,F,16655,59000
16655,99322018,59000,False,0,6,1,52,19,F,16656,354000
16656,7261987,53999,False,0,63,493,3,24,F,16657,3401937
16657,136394371,59000,False,0,0,1,52,19,F,16658,0
16658,80923458,57900,False,1561,2,1,2,62,U,16659,115800
16659,58978135,53900,False,0,0,1,3,8,F,16660,0
16660,103490045,79000,False,0,0,1,52,2081,F,16661,0
16661,149179149,55000,False,0,3,1,2,82,F,16662,165000
16662,200032549,65000,False,0,0,1,52,17,F,16663,0
16663,170649005,70000,False,0,0,1,2,46,U,16664,0
16664,141472832,61000,False,0,0,1,2,56,F,16665,0
16665,68553531,51000,False,0,34,158,3,730,U,16666,1734000
16666,113208956,56050,False,1511,0,14,52,49,F,16667,0
16667,153382540,63250,False,0,0,1,52,8,U,16668,0
16668,98074322,77572,False,0,0,1,52,8,F,16669,0
16669,151803615,79000,False,0,0,1,2,839,U,16670,0
16670,152015291,55000,False,0,0,1,2,2035,U,16671,0
16671,125100755,69000,False,0,3,1,52,226,U,16672,207000
16672,102751981,76000,False,0,3,1,52,20,F,16673,228000
16673,162540323,79000,False,0,13,327,52,1347,U,16674,1027000
16674,172192394,67600,False,1822,0,1,2,73,F,16675,0
16675,116856361,65000,False,1752,0,1,2,68,F,16676,0
16676,146945367,71000,False,1914,0,1,2,231,F,16677,0
16677,176678893,66000,False,0,2,1,52,17,F,16678,132000
16678,144700223,55800,False,1504,0,1,2,68,F,16679,0
16679,35936292,69000,False,0,3,9,2,41,F,16680,207000
16680,146947023,86000,False,2318,0,1,2,231,F,16681,0
16681,125100397,59000,False,0,0,1,2,226,U,16682,0
16682,147122610,65000,False,0,1,1,52,1162,F,16683,65000
16683,48514583,75999,False,0,41,9,3,41,F,16684,3115959
16684,96988024,62700,False,0,0,1,52,8,F,16685,0
16685,91431260,57000,False,1536,0,1,2,777,U,16686,0
16686,180317407,55000,False,0,0,1,2,2082,F,16687,0
16687,131997955,69000,False,0,4,45,52,348,F,16688,276000
16688,58978120,61600,False,0,8,1,3,8,F,16689,492800
16689,173234615,56300,False,1517,0,1,2,49,F,16690,0
16690,145094925,55800,False,1504,0,1,2,68,F,16691,0
16691,7173651,58300,False,0,0,1,3,8,U,16692,0
16692,125253740,59000,False,0,0,1,52,1129,U,16693,0
16693,53979966,76000,False,0,30,1,3,20,F,16694,2280000
16694,103290241,59000,False,0,2,1,52,19,F,16695,118000
16695,36440515,55000,False,0,2,64,3,2072,U,16696,110000
16696,4318257,61999,False,0,15,1,3,24,F,16697,929985
16697,170651840,59000,False,0,0,1,2,46,U,16698,0
16698,7676769,97999,False,0,0,1,3,1183,F,16699,0
16699,190606784,59000,False,1590,0,1,52,1169,F,16700,0
16700,172191950,77000,False,2076,0,1,2,73,U,16701,0
16701,112103001,56050,False,0,2,1,52,1103,U,16702,112100
16702,170458120,59000,False,0,0,1,52,1162,F,16703,0
16703,102809713,79000,False,0,1,1,52,751,F,16704,79000
16704,104008753,59000,False,0,0,1,52,19,F,16705,0
16705,74256072,67100,False,0,0,1,52,8,F,16706,0
16706,146948506,86000,False,2318,0,1,2,231,F,16707,0
16707,11524691,69000,False,0,0,1,3,24,F,16708,0
16708,109814897,53800,False,1450,0,1,2,49,F,16709,0
16709,161524314,62000,False,1671,1,1,52,298,F,16710,62000
16710,23515673,80000,False,0,1,1,3,69,F,16711,80000
16711,56322950,56000,False,0,0,1,3,2083,U,16712,0
16712,73536605,65000,False,1752,0,1,52,68,U,16713,0
16713,147122673,65000,False,0,4,1,52,1162,F,16714,260000
16714,146948954,86000,False,2318,0,1,2,231,F,16715,0
16715,146948617,69000,False,1860,0,1,2,231,F,16716,0
16716,4982469,61999,False,0,129,1,3,24,U,16717,7997871
16717,56217432,60720,False,0,1,1,3,8,F,16718,60720
16718,77972488,58300,False,0,0,1,2,8,F,16719,0
16719,77235833,58300,False,0,0,1,2,8,F,16720,0
16720,36402957,55000,False,0,0,64,3,2072,U,16721,0
16721,74419760,65000,False,0,2,1,52,1047,F,16722,130000
16722,146950998,84000,False,2264,0,1,2,231,F,16723,0
16723,192881403,79000,False,0,48,162,52,588,F,16724,3792000
16724,74418289,72000,False,0,1,1,52,1047,F,16725,72000
16725,146945836,69000,False,1860,0,1,2,231,F,16726,0
16726,139192733,55000,False,0,1,1,2,507,U,16727,55000
16727,203387344,59000,False,0,0,1,52,19,F,16728,0
16728,19655103,55000,False,0,7,1,3,1147,U,16729,385000
16729,38191004,80000,False,0,8,1,3,2079,U,16730,640000
16730,26054595,73040,False,0,0,1,3,8,F,16731,0
16731,200005254,65000,False,0,0,1,52,17,F,16732,0
16732,128291130,69000,False,1860,0,1,2,28,U,16733,0
16733,180317044,55000,False,0,0,1,2,2082,F,16734,0
16734,21314270,55000,False,0,0,1,3,472,U,16735,0
16735,74410333,65000,False,0,0,1,52,1047,U,16736,0
16736,168506556,59000,False,0,1,28,6,19,F,16737,59000
16737,75414164,76000,False,0,2,1,52,20,F,16738,152000
16738,45301929,66300,False,0,0,1,3,2030,F,16739,0
16739,146947707,86000,False,2318,0,1,2,231,F,16740,0
16740,50571602,108000,True,4853,0,1,3,556,F,16741,0
16741,104361270,59000,False,0,6,1,52,19,F,16742,354000
16742,39361738,65000,False,0,16,1,3,2079,U,16743,1040000
16743,187479843,79000,False,0,0,1,52,19,F,16744,0
16744,7695626,78999,False,0,19,1,3,24,F,16745,1500981
16745,146948467,75000,False,2022,1,1,2,231,F,16746,75000
16746,157499234,65000,False,0,0,1,2,1373,U,16747,0
16747,36451129,55000,False,0,1,64,3,2072,U,16748,55000
16748,53259794,59000,False,0,0,1,3,51,F,16749,0
16749,21314255,55000,False,0,0,1,3,472,U,16750,0
16750,185921273,69000,False,0,0,1,52,19,F,16751,0
16751,137636965,118000,True,0,0,1,52,2084,F,16752,0
16752,4407961,69000,False,0,0,1,3,348,F,16753,0
16753,54900538,58300,False,0,0,1,3,8,F,16754,0
16754,97644492,71533,False,0,0,1,52,8,F,16755,0
16755,118005792,99000,False,0,0,1,52,1996,U,16756,0
